3.28357,-2.6099,04,TM
13.4169,-7.5091,07,TM
5.50661,-4.99866,08,TM
-6.68683,10.0465,12,TM
-16.7802,1.88606,15,TM
14.6703,-9.99744,16,TM
-0.123173,3.57963,20,TM
1.15457,13.3138,21,TM
0.603514,1.4358,22,TM
5.55234,-5.22417,24,TM
-3.50236,1.97629,25,TM
7.27649,-3.79952,26,TM
12.7661,-12.1236,28,TM
-1.55557,12.4362,31,TM
13.6895,-10.738,32,TM
-21.0683,0.361148,33,TM
-1.01095,10.2981,34,TM
-14.7397,0.56342,35,TM
-6.13782,-2.21105,40,TM
