71,15,3,659,27,298,0,0,71,1,0,0,17,5,1,1,0,36,14,0,7,26,0,0,9,0,3,2,0,210,113,0,0,85,795,1,2,28,26,0,0,0,0,0,3,285,448,0,8,9,0,0,166,0,89,0,0,0,0,1,0,0,0,0,1,11,159,2657,0,0,454,5,14,0,193,0,0,0,3,36,0,4,0,32,2291,10,1,0,0,2706,1
76,17,5,1369,15,10,0,0,64,0,0,0,6,26,0,0,0,36,13,4,2,86,1,0,13,0,0,0,0,46,49,0,0,88,31,0,7,132,0,0,0,0,3,0,14,941,202,0,0,13,0,0,277,0,19,0,6,0,0,1,0,0,0,0,2,0,12,2252,0,0,967,0,14,7,181,0,0,1,0,44,0,0,0,48,1889,0,0,0,0,2494,0
51,6,17,1565,0,6,0,0,68,0,0,0,3,386,1,0,0,16,23,3,0,166,0,0,6,0,2,0,0,25,33,0,0,73,38,0,22,62,0,0,0,0,9,0,0,300,142,0,0,3,0,0,41,0,7,0,2,0,0,0,0,0,0,0,2,1,4,2281,0,0,629,0,10,11,98,0,0,0,0,8,0,0,0,39,2207,0,0,0,0,2030,0
172,15,1,1129,23,16,0,0,32,0,0,0,7,12,0,0,0,13,10,5,9,531,0,0,6,0,0,0,0,58,214,0,0,234,396,0,2,102,0,0,0,0,1,0,8,73,47,0,0,16,0,0,213,0,40,0,1,0,0,0,0,0,0,0,1,0,48,2811,0,0,1154,0,8,1,30,0,0,0,0,38,0,1,0,45,2629,0,0,0,1,1821,0
104,10,6,1355,0,8,0,0,52,0,0,0,15,14,0,0,0,17,17,1,2,146,0,0,5,0,1,0,0,17,102,0,0,170,117,0,7,124,0,0,0,0,15,0,0,304,141,0,0,40,0,0,207,0,34,0,0,0,0,1,0,0,0,0,2,0,20,3416,0,0,818,0,16,7,109,0,0,0,0,32,0,0,0,61,2117,0,0,0,0,2093,0
100,5,15,746,10,280,0,0,48,0,0,0,5,0,0,0,0,70,9,15,2,5,0,0,11,0,0,0,1,94,67,0,0,277,878,0,7,48,22,0,0,0,0,1,7,244,150,16,3,14,0,0,1053,0,29,3,6,2,0,17,0,0,0,1,0,11,6,2518,0,3,1030,10,3,2,250,0,0,0,0,21,0,1,1,21,1249,4,0,0,5,1522,4
45,3,77,1915,2,186,0,2,92,1,1,0,2,0,0,0,3,85,17,4,8,34,0,0,9,0,1,0,4,126,60,0,0,149,269,0,10,99,13,0,0,0,0,0,10,225,270,5,5,17,0,3,274,0,98,2,5,1,0,10,0,0,0,3,16,12,0,2069,0,0,344,2,2,2,157,0,0,1,2,31,0,0,1,23,1710,6,0,0,14,2381,7
109,22,39,1094,19,470,0,1,66,0,0,0,20,0,0,0,0,31,35,6,11,12,0,0,10,0,2,0,1,182,192,0,0,300,759,0,10,70,18,0,0,1,0,0,15,203,91,0,3,16,0,0,1299,0,57,1,5,0,0,46,0,0,0,1,3,49,109,2529,0,2,806,1,5,4,46,0,0,0,0,24,1,0,0,27,2369,0,3,0,6,1659,2
89,10,0,517,22,176,0,0,141,0,0,0,3,26,0,0,1,40,3,0,6,9,0,0,11,0,9,0,0,103,69,1,0,36,321,0,8,97,21,0,0,0,0,0,2,366,407,0,3,16,0,0,101,0,68,0,1,0,0,22,0,0,0,0,0,16,40,3968,0,6,443,11,21,0,122,0,0,0,0,12,0,0,0,137,2096,1,3,0,2,1704,0
71,15,37,753,17,405,1,1,120,0,0,0,17,0,0,0,3,51,19,5,10,15,0,0,9,0,1,1,1,52,202,0,0,353,929,0,12,78,15,1,0,0,0,0,15,126,106,3,0,25,0,0,598,0,40,1,4,0,0,43,0,0,0,1,1,38,34,2282,0,0,307,7,6,1,90,0,0,0,0,36,3,0,0,17,2815,2,2,1,11,1572,4
