6437,0,0,0,1,0,699,25,2,0,250,1,164,2,137,0,47,0,643,25,0,9,0,0,1,0,0,3,0,0,204,9,2,7,0,17,9,0,0,0,0,0,0,0,0,0,18,3,75,1,0,3,6,0,0,0,0,0,0,2,0,0,0,0,1,2,1,0,0,119,1,1,2,0,0,0,5,0,0,3,2,93,0,0,6,14,60,0,2,7,111,10,27,2,838,0,0,6,7,6,13,3,9,15,0,3,90,1298,51,0,57,0,2,2,0,0,0,156,29,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,67,1,0,0,1,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,3,0,78,0,0,1,0,2,1,3,0,7,0,12,3,0
5292,0,30,1,1,0,1272,34,11,17,67,11,447,2,122,1,2,10,1259,9,0,7,5,0,1,1,0,10,0,0,251,104,12,16,0,12,22,0,1,0,0,0,6,2,0,2,134,29,468,1,0,4,38,0,3,2,1,1,4,4,1,0,0,2,1,29,5,0,8,59,3,1,13,1,0,15,40,0,0,6,6,97,1,4,15,111,22,3,8,1,23,3,7,2,1347,0,0,22,1,34,86,25,46,71,0,7,0,273,73,0,25,0,15,4,2,8,0,57,75,7,1,8,0,0,1,2,4,0,0,0,0,0,1,0,0,6,7,0,15,0,5,0,1,0,0,2,2,0,0,8,0,0,13,4,0,2,0,0,8,4,3,0,0,0,0,0,0,6,2,0,16,0,0,0,0,1,0,0,5,0,0,0,2,10,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,8,0,29,0,8,1,47,11,21
6744,0,1,1,2,1,752,20,25,5,44,5,88,1,222,0,6,1,882,1,0,2,0,0,0,1,0,2,0,0,228,9,1,2,0,13,1,0,0,0,0,0,0,1,0,0,56,1,142,0,0,6,7,0,0,2,0,0,1,0,0,0,0,0,1,13,6,0,5,111,0,0,3,0,0,4,7,0,0,2,1,148,2,1,5,12,49,0,0,0,82,2,17,0,801,0,0,14,2,37,15,2,7,18,0,6,0,666,90,0,6,0,5,1,0,8,0,123,31,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,12,0,0,4,1,0,1,4,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,2,0,0,2,1,0,0,0,4,0,0,0,0,1,0,1,0,0,0,12,0,0,0,0,1,0,5,2,8,2,4,2,9
4846,0,0,0,0,0,922,7,6,3,420,5,202,0,148,1,108,3,1055,57,1,11,1,0,4,0,0,1,0,0,262,28,2,11,0,5,15,0,0,0,0,0,2,1,0,2,40,2,102,0,0,0,28,0,0,1,0,0,0,0,0,0,0,0,5,1,3,0,1,91,0,2,4,0,0,4,2,0,0,19,0,57,1,0,22,50,25,0,1,0,59,3,6,6,1360,0,0,9,8,22,9,3,9,13,0,6,0,884,51,0,39,0,3,0,0,3,0,61,26,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,4,0,2,0,3,0,0,0,0,1,0,0,0,2,0,0,5,0,0,9,0,0,4,10,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,3,1,0,3,14,1,0,7,6
3923,0,0,5,0,3,1660,1,0,0,192,6,372,0,289,2,68,4,504,51,0,12,0,0,0,2,0,0,0,0,169,16,0,1,0,3,7,0,0,0,0,0,5,0,9,14,12,0,67,16,0,1,21,0,75,0,0,0,0,0,0,0,0,0,0,0,4,1,4,150,0,5,3,0,0,1,2,0,0,4,0,28,1,0,14,151,23,2,1,0,42,11,7,1,711,0,0,0,182,14,7,0,28,9,0,7,77,643,119,0,11,7,0,0,0,0,0,37,84,0,6,1,1,0,0,1,5,0,0,0,9,0,0,0,1,7,10,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,5,0,1,28,1,0,0,8,0,0,0,1,0,0,0,0,0,0,15,0,3,110,0,6,0,0,0,0,3,98,0,0,0,0,0,0,1,0,0,0,1,0,4,0,5,3,0,0,24,2,0,4,0,106,2,1
2972,0,0,1,0,11,1513,4,0,0,528,5,371,0,196,0,96,9,303,97,0,11,0,0,2,0,1,0,0,0,136,67,0,4,0,18,15,0,2,0,0,0,16,1,1,4,7,2,62,2,0,4,39,0,120,0,1,0,0,0,0,0,0,0,0,0,12,1,1,339,0,6,14,0,0,3,3,0,0,9,0,11,5,0,23,131,48,2,1,0,32,34,9,3,385,0,0,0,91,10,10,0,38,21,0,8,96,610,122,0,22,0,0,0,0,0,0,65,78,0,2,0,0,0,0,3,2,0,3,0,11,0,0,0,0,5,2,0,0,15,11,42,0,0,0,2,0,0,0,0,0,0,9,0,4,32,2,0,1,25,2,0,0,1,1,0,0,0,0,0,7,0,3,144,0,1,0,0,0,0,0,74,0,0,1,0,3,0,4,0,0,2,0,0,17,0,8,0,0,0,14,3,0,15,0,105,1,0
5872,1,3,0,0,5,496,10,0,0,25,0,61,0,224,0,2,3,1503,39,1,23,0,0,2,0,0,0,0,0,75,24,0,15,0,27,0,0,0,0,0,0,1,0,0,2,2,1,211,1,0,5,22,0,1,0,0,0,0,0,0,0,0,2,0,3,0,1,4,185,0,4,7,0,0,6,3,0,0,13,0,92,4,1,16,7,31,0,1,0,74,4,5,0,1169,0,0,6,12,11,18,0,3,24,0,4,45,249,158,0,1,0,0,2,0,1,2,134,90,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,6,1,0,11,95,1,0,6,3,0,0,0,0,0,0,0,0,5,0,2,4,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,14,16,0,3,1,142,5,0
5095,3,37,0,0,6,1545,5,1,2,87,3,186,0,171,1,75,0,787,55,0,50,3,0,3,0,0,1,0,0,312,31,3,3,0,20,0,1,0,0,0,0,3,0,43,0,2,0,33,2,0,0,8,0,58,0,0,0,0,2,2,0,0,0,0,0,2,2,4,162,0,3,6,0,27,22,4,0,0,7,1,103,4,0,1,19,33,0,8,0,77,3,11,3,532,0,2,8,27,14,12,8,4,33,0,5,163,512,285,16,69,1,4,1,0,20,2,130,25,0,8,1,2,0,2,2,0,0,8,0,18,5,0,0,0,3,0,1,7,2,5,19,2,32,0,2,1,0,3,0,1,2,0,0,0,56,0,1,2,8,0,3,1,0,3,2,1,0,0,0,0,2,0,14,2,1,0,0,0,2,1,10,0,1,0,0,1,0,0,0,1,0,1,1,0,0,12,7,1,11,36,10,0,11,2,301,1,7
5358,0,0,1,0,1,405,28,0,0,385,2,84,0,591,0,2,0,877,15,0,58,0,0,1,0,0,0,0,0,114,3,0,3,0,38,0,0,0,0,0,0,0,0,0,0,0,1,67,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,1,2,0,0,0,0,0,0,0,1,0,80,1,0,5,8,41,0,1,0,142,1,4,9,869,0,0,6,37,3,1,0,1,8,0,1,155,219,122,0,84,0,0,0,0,0,0,115,35,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,1,1,0,7,130,13,0,1,2,0,0,0,0,1,0,0,0,5,0,1,11,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,3,0,17,0,139,2,0
4361,1,23,0,1,4,1350,12,2,3,337,0,126,0,262,0,67,1,652,71,0,48,19,0,2,0,0,0,0,0,225,33,0,1,0,15,0,0,0,0,0,0,0,0,25,0,7,0,28,1,0,1,8,0,28,0,0,2,0,0,0,0,0,0,0,0,0,0,0,92,0,1,3,1,6,5,4,0,0,3,2,74,2,0,3,24,38,0,2,0,78,10,31,24,503,0,10,5,41,5,7,1,25,10,0,2,206,860,634,22,158,0,4,1,0,132,0,136,53,0,11,2,1,0,7,10,0,12,12,0,68,21,1,0,0,4,1,0,3,9,46,48,2,51,0,3,0,0,0,0,0,0,0,0,5,28,2,0,1,10,0,0,0,0,3,0,0,0,3,1,0,3,0,24,1,2,0,1,0,2,0,3,1,2,0,1,0,0,0,0,1,1,3,0,1,4,2,0,0,11,48,68,0,47,5,301,0,11
6089,1,12,1,1,5,999,10,3,11,180,0,206,1,298,0,68,3,982,82,0,72,4,2,4,0,1,0,0,1,155,12,7,1,0,8,0,1,0,0,0,0,3,0,17,10,10,0,28,3,0,2,14,1,36,0,0,0,0,1,2,0,0,1,0,0,2,0,1,41,1,2,8,1,22,2,3,0,0,3,1,43,0,1,1,43,48,0,2,0,106,6,32,13,400,0,2,9,43,3,14,1,22,11,0,0,318,607,403,10,100,1,1,4,0,65,1,108,41,0,11,0,1,0,1,9,0,0,6,0,24,3,0,1,0,3,1,0,6,15,18,21,8,21,0,4,2,3,1,0,0,0,1,0,3,66,1,1,9,16,0,10,0,3,0,1,0,0,10,3,0,2,1,34,1,2,0,2,0,0,0,11,0,1,2,0,1,1,2,0,0,0,2,0,17,0,6,0,0,8,100,25,0,36,2,319,4,8
