1955 179 104 112 321 270 182 360 1327 1369 524 12 1219 325 69 28 200 8 59 48 20 3 4 127 115 7 143 23 323 8 2 9 26 15 2 39 20 15 37 26 10 29 36 45 6 8 6 80 27 21 40 21 9 28 6 3 2 9 5 7 1 23 18 12 16 14 26 2 3 5 4 13 7 11 1 7 4 10 3 40 29 8 5 5 3 1 2 2 4 16 7 5 4 2 7 2 4 7 3 1 8 22 5 1 23 1 10 6 2 1 4 3 1 3 6 9 3 1 4 12 2 1 1 2 3 4 5 1 4 2 6 2 2 1 1 2 3 3 4 3 7 7 1 1 1 2 2 1 10 1 1 1 2 1 2 1 1 1 4 3 4 1 4 2 2 4 1 1 1 1 3 2 2 4 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
130 303 619 10 59 1043 319 591 272 586 1202 0 1453 478 11 29 27 22 139 53 4 3 24 1941 0 0 7 195 174 3 0 1 68 4 22 190 12 1 113 0 6 10 21 73 1 22 6 26 48 29 47 47 34 49 4 1 0 14 0 0 5 57 18 10 56 18 23 1 0 10 0 1 0 22 38 2 1 45 6 85 16 1 5 2 2 0 1 0 3 9 2 21 0 0 3 20 2 35 0 2 3 25 1 37 17 33 26 5 145 1 0 0 0 0 145 6 4 0 24 10 46 0 1 0 0 4 3 0 10 1 2 0 16 2 2 0 154 5 5 2 37 7 0 1 0 0 0 26 4 0 0 15 4 3 5 4 0 17 0 1 5 1 0 0 0 3 2 15 1 0 5 0 2 0 1 0 0 4 0 0 0 0 0 0 3 0 0 1 2 42 6 30 4 24 6 3 7 3 2 1 3 4 4 1 7 6 1 7 2 1 10 1 3 1 3 21 5 4 1 5 9 4 1 4 2 2 4 2 2 10 3 10 5 4 2 8 2 7 4 4 2 1 3 1 5 4 2 1 1 11 1 3 6 2 2 3 1 3 1 4 2 4 4 1 5 2 2 1 1 1 1 3 2 2 2 1 1 1 1 2 1 1 1 1 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
44 298 134 45 200 13 103 495 2155 2368 1716 3 1671 811 4 66 147 40 34 136 23 6 0 529 5 0 13 90 160 1 0 1 90 17 4 109 20 72 67 1 34 65 26 64 64 13 19 32 49 29 76 38 29 28 13 14 0 21 2 9 0 57 11 22 27 43 44 0 5 16 9 3 17 28 7 56 6 32 0 4 168 0 4 2 11 7 2 0 4 39 12 22 38 0 0 25 6 13 13 1 3 24 5 0 120 2 5 7 11 1 15 5 0 4 30 22 5 7 2 20 5 0 0 0 0 3 0 0 18 1 16 0 2 5 0 16 21 8 9 9 31 2 0 4 0 5 0 0 10 0 0 2 3 5 5 1 2 3 0 2 8 1 0 23 1 16 0 2 7 0 6 0 6 0 1 3 0 0 1 0 2 0 0 1 0 1 0 0 0 1 0 4 8 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 1 0 5 0 2 0 0 0 0 0 0 2 1 0 0 0 0 5 0 0 0 2 0 0 0 1 0 1 2 2 2 1 1 0 0 0 1 2 0 2 8 11 0 0 4 0 0 2 0 0 5 0 0 0 0 0 3 0 0 1 0 0 0 3 0 0 0 0 0 0 0 0 0 1 8 0 3 0 2 18 5 1 2 3 2 1 1 1 2 2 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1161 185 85 175 375 27 232 371 479 1212 1716 10 1450 531 45 34 209 30 34 43 13 6 3 474 59 0 110 66 1493 11 0 5 84 17 3 119 8 10 63 32 15 39 75 67 10 21 12 28 20 32 72 38 42 21 23 20 0 7 12 238 1 58 1 12 26 28 26 0 2 11 30 9 22 18 11 18 11 34 0 9 74 0 32 0 22 40 11 0 1 22 7 12 16 0 2 8 119 7 8 1 11 27 9 3 39 1 184 4 20 7 6 2 0 1 9 29 6 6 6 13 11 0 2 0 0 2 1 2 1 2 19 2 4 2 0 7 22 5 2 4 32 1 0 2 0 3 2 8 7 2 0 11 1 11 4 2 2 1 10 1 7 1 0 0 1 16 10 0 1 0 6 0 3 0 2 0 1 0 5 0 2 0 0 0 2 3 1 3 3 3 0 1 0 0 1 1 5 0 0 0 1 0 0 0 1 0 0 0 1 0 6 0 0 0 0 2 0 0 1 1 1 0 1 2 0 1 1 0 2 0 2 2 0 0 0 1 0 1 7 3 0 0 0 0 0 6 2 7 0 7 0 0 1 1 1 3 0 0 3 0 0 0 0 0 0 0 0 0 0 3 1 0 1 10 0 0 0 0 0 0 0 0 1 0 1 0 0 7 0 4 0 7 0 0 1 1 5 1 11 0 0 8 0 22 3 4 1 1 3 1 3 1 1 1 1 3 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
107 80 87 191 562 411 99 268 1275 454 0 2 2785 525 15 162 439 14 363 64 18 3 0 191 14 215 9 35 494 0 14 155 67 82 2 62 55 60 47 108 30 33 134 100 31 24 20 16 115 25 131 12 4 365 24 21 0 14 13 7 1 54 46 9 25 10 10 12 18 13 36 2 44 37 6 59 23 14 0 1 162 3 0 50 33 1 8 17 16 18 3 17 33 11 0 9 16 4 15 0 36 34 6 1 73 0 11 10 5 1 14 1 4 4 8 24 16 7 11 26 0 8 0 17 0 8 24 0 19 9 6 0 1 32 1 24 7 17 23 59 30 46 0 2 0 10 30 3 9 16 0 2 0 28 3 1 14 0 25 3 26 0 180 25 5 10 4 6 4 0 14 0 21 32 1 0 0 0 20 40 1 1 0 27 0 1 0 1 3 14 0 0 0 25 22 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 2 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 1 1 0 0 2 1 4 0 0 0 1 0 12 1 0 2 0 0 0 0 0 20 4 0 12 20 0 0 0 0 0 0 0 0 0 10 0 0 2 48 12 0 0 0 8 18 0 0 2 6 0 1 3 6 1 45 0 9 0 7 8 6 4 2 11 21 0 3 0 1 0 0 4 124 4 5 8 4 46 10 32 1 58 2 13 8 8 10 1 10 26 2 1 19 1 1 2 1 3 5 3 4 6 1 4 1 2 5 6 1 1 7 3 1 3 1 3 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1229 133 83 152 444 353 124 265 1167 410 0 13 2915 628 57 105 295 4 491 45 15 0 0 399 44 114 46 42 696 17 4 341 71 69 2 81 29 37 36 34 19 15 195 57 18 13 19 35 106 13 106 10 5 738 17 10 0 17 4 21 0 49 33 14 25 6 14 6 15 7 21 5 57 22 26 32 16 10 0 1 114 50 5 76 27 5 2 6 3 32 3 13 25 9 2 25 27 5 8 0 27 19 5 1 64 5 40 6 14 3 7 0 1 1 32 21 12 3 18 11 1 1 0 7 15 2 14 0 13 15 10 1 7 34 3 10 10 3 6 52 39 39 2 2 0 3 17 4 2 6 6 1 0 29 1 4 10 6 9 2 20 0 100 10 0 14 13 10 6 13 5 2 7 15 0 0 0 0 8 11 4 6 8 61 0 1 0 3 1 6 0 0 0 62 19 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 3 0 0 3 2 0 0 0 0 1 0 0 0 0 0 4 1 1 2 0 1 0 0 0 0 0 0 2 3 8 11 0 0 0 0 0 6 1 0 0 2 0 3 0 0 0 1 2 4 0 0 1 0 1 0 0 0 29 4 3 17 25 0 1 0 0 1 1 0 0 0 3 0 0 1 65 11 0 0 1 5 3 0 0 0 5 1 0 1 5 0 22 0 8 1 6 4 1 3 2 5 11 0 1 0 1 0 1 0 74 0 4 2 4 37 7 12 0 94 0 13 2 6 33 0 13 92 4 0 44 0 0 0 2 0 8 6 1 75 0 10 6 0 4 6 0 0 5 2 0 10 0 5 0 0 0 1 0 0 2 3 2 3 5 5 1 1 1 2 3 4 2 3 1 2 1 1 1 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
65 182 65 18 186 278 44 832 1573 291 315 1 3370 2636 1 84 93 32 58 339 8 8 0 153 4 19 2 18 9 1 0 24 41 12 0 146 43 15 16 18 22 21 55 108 14 9 33 44 46 8 87 12 247 60 10 0 0 40 2 3 1 25 20 19 17 16 37 9 5 15 6 1 7 17 6 11 9 10 1 17 57 0 1 6 1 0 2 0 8 55 2 60 12 1 0 66 1 3 7 0 10 26 7 1 44 455 1 2 9 2 9 1 0 0 245 11 1 2 36 25 1 0 1 1 0 16 48 0 14 3 7 0 16 7 0 3 46 12 14 4 60 2 0 0 0 1 1 6 9 9 0 2 4 6 10 9 0 5 1 21 35 0 19 2 1 9 23 7 4 0 5 0 3 0 2 0 0 0 3 0 0 1 0 3 0 0 0 0 9 2 0 0 3 0 97 0 0 2 1 0 0 0 0 1 8 0 0 0 0 0 1 0 1 0 0 2 0 0 2 2 2 0 0 2 1 0 0 1 5 1 0 0 0 0 0 2 0 0 0 2 2 1 1 0 0 2 5 1 0 4 3 0 6 0 0 0 2 1 2 0 0 0 0 0 0 0 0 3 0 3 4 6 1 0 7 0 0 0 0 0 0 2 0 0 1 0 2 0 0 0 1 0 0 0 0 0 0 2 1 3 4 2 0 6 2 0 0 0 0 0 4 2 0 0 1 1 1 0 0 14 0 0 2 1 0 0 0 0 0 2 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 2 0 0 10 0 0 0 1 0 3 0 0 0 0 0 1 1 1 1 0 1 1 0 0 0 0 0 0 20 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 20 3 3 2 1 1 2 1 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1043 222 89 12 166 102 42 455 3533 777 341 13 2096 1023 60 176 106 24 33 143 31 4 0 136 56 57 61 21 10 5 2 104 37 28 1 82 33 24 20 103 27 48 98 54 19 16 30 50 73 13 73 23 192 164 13 1 0 24 4 3 0 25 22 18 7 11 42 7 22 11 1 11 30 5 3 23 18 9 0 32 45 0 0 16 2 0 3 0 11 35 8 80 19 5 2 73 5 13 2 0 23 33 8 0 23 614 184 6 0 1 16 1 0 2 184 17 7 7 12 16 0 0 0 11 0 13 51 1 27 9 23 1 7 11 1 5 36 6 16 23 43 7 0 4 0 0 21 5 4 13 0 1 9 26 5 1 0 8 17 22 22 0 33 12 2 13 6 16 4 0 6 0 10 8 3 0 0 0 7 11 0 1 0 20 0 1 0 0 8 0 0 0 0 1 56 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 0 3 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 11 0 0 0 0 0 4 1 0 0 0 3 0 0 0 2 1 2 13 14 0 4 0 0 0 0 0 0 0 2 0 0 0 0 1 0 0 3 2 4 0 0 0 3 4 1 0 4 0 9 0 12 2 0 1 0 0 0 1 1 0 0 0 4 1 1 1 46 2 0 2 1 0 0 13 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 4 0 2 0 1 78 0 1 4 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 27 0 3 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 1 0 0 0 0 0 0 0 2 8 1 1 3 1 1 6 2 1 2 1 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
53 348 114 13 83 10 307 266 1932 1358 8 2 1111 519 3 44 85 24 1474 52 20 2 0 596 10 25 9 78 31 1 1 152 73 4 6 73 18 13 57 34 31 49 12 61 3 19 17 51 46 39 59 40 136 28 19 0 0 14 10 60 0 50 7 18 41 27 24 1 17 9 0 2 3 38 3 5 2 34 0 0 25 0 0 3 4 10 0 1 8 19 8 75 6 0 4 82 32 8 1 0 3 28 5 1 19 3 109 5 3 12 5 4 0 4 489 15 1 4 3 18 0 0 2 10 0 2 17 0 9 1 20 0 3 6 0 0 8 2 3 7 33 3 0 6 0 0 12 2 8 4 0 2 10 1 1 2 0 0 18 17 11 0 9 3 0 9 4 0 3 0 5 0 3 2 1 0 0 0 0 6 2 0 0 3 0 1 0 0 3 1 0 1 0 3 12 0 0 0 0 0 0 1 0 0 0 0 0 0 5 0 0 0 1 0 0 1 0 1 0 3 0 0 0 0 0 0 0 0 1 7 1 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 2 0 0 0 1 0 31 0 1 0 0 0 1 0 2 0 0 0 0 3 1 1 0 2 5 4 0 3 0 0 0 0 0 0 0 0 0 0 0 17 0 0 0 2 0 4 0 0 1 2 4 0 0 2 0 8 1 17 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 14 4 0 0 0 8 0 5 1 2 0 0 0 0 0 0 1 0 2 0 0 1 0 0 0 0 0 0 0 21 1 4 1 0 0 2 0 0 0 0 1 0 0 0 1 1 0 0 0 10 1 3 0 3 8 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 51 0 1 0 1 0 0 0 0 0 1 0 0 0 1 2 0 1 1 1 0 0 1 0 1 11 2 5 3 2 3 1 2 4 1 3 1 1 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
759 139 76 18 73 4 129 112 1574 1289 2 8 621 416 40 62 139 13 746 10 10 3 0 440 59 81 80 30 13 5 2 155 73 3 3 29 11 15 22 3 25 11 7 24 12 9 17 54 48 10 24 16 447 22 10 0 1 16 4 56 3 37 6 13 27 12 12 8 60 5 2 2 3 32 3 26 3 12 0 0 41 0 1 2 1 3 1 1 5 12 6 136 6 1 4 110 14 5 0 0 1 47 3 9 7 1 255 20 0 3 5 0 0 6 1300 8 2 5 0 11 1 0 4 5 0 2 120 1 4 1 23 0 1 10 1 0 0 1 0 9 47 0 0 5 0 0 12 2 5 17 0 1 9 0 1 2 0 5 11 23 9 0 20 6 11 9 9 1 2 0 5 0 2 4 1 0 0 0 0 11 0 0 0 3 3 2 0 0 3 0 2 1 0 3 6 1 1 0 0 0 0 0 0 0 0 0 1 0 1 0 2 0 1 3 1 0 0 0 0 3 5 0 0 1 0 0 2 0 0 8 13 0 0 0 0 0 1 0 0 0 10 1 0 0 1 0 0 0 0 0 1 0 30 0 2 0 0 0 2 0 14 0 1 7 0 14 0 3 2 0 11 7 1 11 0 0 0 0 0 0 2 2 0 4 1 8 0 0 0 1 0 3 0 0 1 3 8 3 0 4 0 4 0 32 0 0 2 0 0 0 3 0 1 0 0 5 0 0 0 32 0 0 0 1 20 1 9 0 2 3 0 0 0 0 0 0 7 0 0 0 1 1 0 0 0 1 0 0 33 0 1 3 0 12 1 0 0 0 0 0 1 0 0 0 0 0 0 0 9 0 1 0 2 23 0 0 2 0 0 1 0 1 0 0 0 4 0 0 1 24 0 1 0 0 0 0 1 1 0 9 0 0 1 3 0 1 3 2 0 2 0 2 1 4 37 2 0 16 5 67 0 0 27 7 0 0 0 0 0 1 8 2 24 5 5 3 8 5 1 1 1 1 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
