0.3294,01,TW,0.53846
0.24857,02,TM,-0.46154
0.24828,03,TW,0.53846
-0.074799,04,TM,-0.46154
-0.18197,05,TW,0.53846
0.18088,06,TW,0.53846
-0.10575,07,TM,-0.46154
-0.36897,08,TM,-0.46154
0.30401,09,TW,0.53846
-0.0088371,10,TW,0.53846
0.41064,11,TW,0.53846
-0.16539,12,TM,-0.46154
-0.11129,13,TW,0.53846
0.40071,14,TW,0.53846
0.31926,15,TM,-0.46154
-0.35552,16,TM,-0.46154
0.034609,18,TW,0.53846
0.010703,19,TM,-0.46154
-0.34154,20,TM,-0.46154
0.027008,21,TM,-0.46154
-0.3195,22,TM,-0.46154
-0.05184,23,TW,0.53846
-0.23096,24,TM,-0.46154
-0.12673,25,TM,-0.46154
-0.31589,26,TM,-0.46154
-0.35165,27,TW,0.53846
-0.23419,28,TM,-0.46154
0.17157,29,TW,0.53846
0.15829,30,TW,0.53846
-0.1117,31,TM,-0.46154
-0.54987,32,TM,-0.46154
0.13028,33,TM,-0.46154
-0.1028,34,TM,-0.46154
0.21105,35,TM,-0.46154
0.38303,36,TW,0.53846
0.15742,37,TW,0.53846
0.25792,38,TW,0.53846
-0.017216,39,TW,0.53846
-0.026289,40,TM,-0.46154
