0.27812,FGF_basic_pg_ml
0.16481,IL_1b_pg_ml
0.21857,G_CSF_pg_ml
-0.046486,IL_13_pg_ml
0.24854,IL_12_pg_ml
0.14113,RANTES_pg_ml
0.27621,Eotaxin_pg_ml
0.22785,IL_17A_pg_ml
0.19006,MIP_1a_pg_ml
0.23656,MIP_1b_pg_ml
0.22935,MCP_1_pg_ml
0.26722,EGF_pg_ml
0.19721,VEGF_pg_ml
0.12588,INF_a_pg_ml
0.18023,IL_1RA_pg_ml
0.13936,TNF_a_pg_ml
0.22289,IL_2_pg_ml
0.30901,IP_10_pg_ml
0.17525,IL_2R_pg_ml
0.26144,MIG_pg_ml
0.25524,IL_4_pg_ml
0.05956,IL_8_pg_ml
